id,closed_at,created_at,created_at_est,number,test,total_price,subtotal_price,total_weight,total_tax,taxes_included,currency,financial_status,confirmed,total_discounts,total_line_items_price,cancelled_at,cancel_reason,total_price_usd,reference,user_id,location_id,source_identifier,source_url,processed_at,device_id,customer_locale,app_id,browser_ip,landing_site_ref,order_number,discount_code,discount_amount,discount_type,payment_gateway_names,processing_method,checkout_id,source_name,fulfillment_status,tags,variant_id,title,quantity,price,sku,variant_title,vendor,fulfillment_service,product_id,requires_shipping,taxable,gift_card,name,product_exists,fulfillable_quantity,customer_country,customer_state,customer_city,customer_zip,shipping_code,orders_count,user_agent
183444930573,2018-01-29 21:30:32,2018-01-23 21:32:35,2018-01-23 16:32:35-05:00,255775,False,28.99,24.00,227,0.00,False,USD,paid,True,0.00,24.00,,,28.99,,,,,,2018-01-23 21:32:35,,en,580111,12.144.180.4,,256775,0,0,Blank,['stripe'],direct,360019951629,web,fulfilled,,25511023745,Slaughterhouse-Five,1,24.00,pooteeweet_18x24,18x24,Litographs,manual,3546379265,True,True,False,Slaughterhouse-Five - 18x24,True,0,United States,California,San Francisco,94123,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183444307981,2018-01-26 18:30:50,2018-01-23 21:32:08,2018-01-23 16:32:08-05:00,255774,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:32:08,,,1039724,,,256774,0,0,Blank,[],,,1039724,fulfilled,,29125880077,The Name of the Wind,1,0.00,kingkiller1_tee_unisex,Unisex,Litographs,manual,8551318349,True,True,False,The Name of the Wind - Unisex,True,0,France,,Lyon,69003,,2,
183442636813,2018-01-26 18:31:04,2018-01-23 21:30:46,2018-01-23 16:30:46-05:00,255773,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:30:46,,,1039724,,,256773,0,0,Blank,[],,,1039724,fulfilled,,25505320833,Little Women,1,0.00,women_tee_unisex,Unisex,Litographs,manual,151525709,True,True,False,Little Women - Unisex,True,0,United States,Alaska,Anchorage,99518,,2,
183434739725,2018-01-25 22:30:38,2018-01-23 21:23:28,2018-01-23 16:23:28-05:00,255772,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:23:28,,,1039724,,,256772,0,0,Blank,[],,,1039724,fulfilled,,25507021825,The Princess Bride,1,0.00,pb2book_tee_vneck,Women's V-Neck,Litographs,manual,3684131009,True,True,False,The Princess Bride - Women's V-Neck,True,0,United States,Louisiana,PIERRE PART,70339-4204,,2,
183433363469,2018-01-29 16:53:03,2018-01-23 21:22:28,2018-01-23 16:22:28-05:00,255771,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:22:28,,,1039724,,,256771,0,0,Blank,[],,,1039724,fulfilled,,25504521409,Aesop’s Fables,1,0.00,aesop_tee_vneck,Women's V-Neck,Litographs,manual,151523151,True,True,False,Aesop’s Fables - Women's V-Neck,True,0,United States,Florida,MELBOURNE,32935-5553,,2,
183432380429,2018-01-26 18:30:47,2018-01-23 21:21:26,2018-01-23 16:21:26-05:00,255770,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:21:26,,,1039724,,,256770,0,0,Blank,[],,,1039724,fulfilled,,25505749633,Poems by T.S. Eliot,1,0.00,eliot_tee_unisex,Unisex,Litographs,manual,151526345,True,True,False,Poems by T.S. Eliot - Unisex,True,0,United States,Texas,DALLAS,75225,,1,
183430414349,2018-01-26 01:30:37,2018-01-23 21:19:36,2018-01-23 16:19:36-05:00,255769,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:19:36,,,1039724,,,256769,0,0,Blank,[],,,1039724,fulfilled,,36474127053,The Wonderful Wizard of Oz,1,0.00,ozsolid_tee_women,Women's Crew,Litographs,manual,9743589965,True,True,False,The Wonderful Wizard of Oz - Women's Crew,True,0,United States,Iowa,AMES,50010-9452,,2,
183430152205,2018-01-26 13:30:35,2018-01-23 21:19:12,2018-01-23 16:19:12-05:00,255768,False,83.70,83.70,301,0.00,False,USD,paid,True,9.30,93.00,,,83.70,,,,,,2018-01-23 21:19:12,,en,580111,209.90.32.82,,256768,LOVETOREAD,9.30,percentage,['stripe'],direct,359979614221,web,fulfilled,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,United States,New York,Brooklyn,11231,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.78 Safari/537.36"
183429398541,2018-01-26 14:30:44,2018-01-23 21:18:37,2018-01-23 16:18:37-05:00,255767,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:18:37,,,1039724,,,256767,0,0,Blank,[],,,1039724,fulfilled,,25507109057,The Secret Garden,1,0.00,garden_tee_vneck,Women's V-Neck,Litographs,manual,151549813,True,True,False,The Secret Garden - Women's V-Neck,True,0,United States,Indiana,Unionville,47468-9756,,4,
183427530765,2018-01-26 18:31:03,2018-01-23 21:16:59,2018-01-23 16:16:59-05:00,255766,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-23 21:16:59,,en,580111,73.171.224.58,,256766,0,0,Blank,['stripe'],direct,359970209805,web,fulfilled,,25507295425,The Wonderful Wizard of Oz,1,34.00,wizard_tee_unisex,Unisex,Litographs,manual,387195245,True,True,False,The Wonderful Wizard of Oz - Unisex,True,0,United States,Florida,Cape Coral,33990,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183427334157,2018-01-26 18:30:43,2018-01-23 21:16:53,2018-01-23 16:16:53-05:00,255765,False,48.99,39.00,150,0.00,False,USD,paid,True,0.00,39.00,,,48.99,,,,,,2018-01-23 21:16:53,,en,580111,141.135.137.46,,256765,0,0,Blank,['stripe'],direct,359965556749,web,fulfilled,,28338623681,The Bible,1,39.00,bible_scarf_inf,Infinity,Litographs,manual,8414537345,True,True,False,The Bible - Infinity,True,0,Belgium,,Tongeren,3700,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183426482189,2018-01-26 18:31:02,2018-01-23 21:16:00,2018-01-23 16:16:00-05:00,255764,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 21:16:00,,,1039724,,,256764,0,0,Blank,[],,,1039724,fulfilled,,25505581761,Outlander,1,0.00,outlander_tee_women,Women's Crew,Litographs,manual,1989312769,True,True,False,Outlander - Women's Crew,True,0,United States,Pennsylvania,Easton,18045,,3,
183384702989,2018-01-26 19:30:38,2018-01-23 20:40:09,2018-01-23 15:40:09-05:00,255763,False,43.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,43.99,,,,,,2018-01-23 20:40:09,,en,580111,213.166.214.246,,256763,0,0,Blank,['stripe'],direct,359868596237,web,fulfilled,,25504535617,Alice’s Adventures in Wonderland,1,34.00,wonderland_tee_vneck,Women's V-Neck,Litographs,manual,174678537,True,True,False,Alice’s Adventures in Wonderland - Women's V-Neck,True,0,United Kingdom,,Glasgow,G3 8SE,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.90 Safari/537.36 Vivaldi/1.91.867.38"
183379230733,2018-01-25 13:30:42,2018-01-23 20:36:07,2018-01-23 15:36:07-05:00,255762,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 20:36:07,,,1039724,,,256762,0,0,Blank,[],,,1039724,fulfilled,,25457723969,Pride and Prejudice,1,0.00,pride_scarf_inf,Infinity,Litographs,manual,7833327809,True,True,False,Pride and Prejudice - Infinity,True,0,Australia,New South Wales,Goulburn,2580,,2,
183372021773,2018-01-26 05:30:34,2018-01-23 20:29:51,2018-01-23 15:29:51-05:00,255761,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 20:29:51,,,1039724,,,256761,0,0,Blank,[],,,1039724,fulfilled,,25507009793,The Princess Bride,1,0.00,pb1_tee_unisex,Unisex,Litographs,manual,3684096001,True,True,False,The Princess Bride - Unisex,True,0,United States,Florida,SAINT PETERSBURG,33716-3278,,3,
183368089613,2018-01-26 10:30:49,2018-01-23 20:26:09,2018-01-23 15:26:09-05:00,255760,False,33.99,29.00,454,0.00,False,USD,paid,True,0.00,29.00,,,33.99,,,,,,2018-01-23 20:26:09,,en,580111,206.123.203.46,,256760,0,0,Blank,['stripe'],direct,359836942349,web,fulfilled,,29510522829,The Giver,1,29.00,giver_tote,,Litographs,manual,8617056909,True,True,False,The Giver,True,0,United States,Colorado,Ignacio,81137,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183349411853,2018-01-26 12:30:35,2018-01-23 20:10:38,2018-01-23 15:10:38-05:00,255759,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 20:10:38,,,1039724,,,256759,0,0,Blank,[],,,1039724,fulfilled,,28341243521,The Declaration of Independence,1,0.00,flag_scarf_inf,Infinity,Litographs,manual,8415111873,True,True,False,The Declaration of Independence - Infinity,True,0,United States,Wisconsin,WAUWATOSA,53213-1628,,3,
183343611917,2018-01-26 15:30:32,2018-01-23 20:04:47,2018-01-23 15:04:47-05:00,255758,False,49.00,49.00,454,0.00,False,USD,paid,True,0.00,49.00,,,49.00,,,,,,2018-01-23 20:04:47,,en,580111,,,256758,0,0,Blank,['gift_card'],gift_cards_only,359784415245,web,fulfilled,,33368707917,Jane Eyre,1,10.00,eyre_pack_1,Black,Litographs,manual,9233711821,True,True,False,Jane Eyre - Black,True,0,United States,California,Mission Viejo,92691,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183319560205,2018-01-26 18:31:04,2018-01-23 19:44:16,2018-01-23 14:44:16-05:00,255757,False,61.20,61.20,301,0.00,False,USD,paid,True,6.80,68.00,,,61.20,,,,,,2018-01-23 19:44:16,,en,580111,107.218.167.140,,256757,LOVETOREAD,6.80,percentage,['stripe'],direct,359734018061,web,fulfilled,,28189974593,The Sirens of Titan,1,34.00,sirens_tee_unisex,Unisex,Litographs,manual,8378731329,True,True,False,The Sirens of Titan - Unisex,True,0,United States,Texas,Austin,78751,USPS First Class (Delivery 3-5 days after Estimated Ship Date),3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183272833037,2018-01-29 16:53:01,2018-01-23 19:02:43,2018-01-23 14:02:43-05:00,255756,False,61.20,61.20,301,0.00,False,USD,paid,True,6.80,68.00,,,61.20,,,,,,2018-01-23 19:02:43,,en,580111,66.87.132.254,,256756,LOVETOREAD,6.80,percentage,['stripe'],direct,337324048397,web,fulfilled,,25505438337,Narrative of the Life of Frederick Douglass,1,34.00,douglass_tee_unisex,Unisex,Litographs,manual,415119493,True,True,False,Narrative of the Life of Frederick Douglass - Unisex,True,0,United States,North Carolina,Garner,27529,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_2 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B202 Safari/604.1"
183234756621,2018-01-26 11:30:39,2018-01-23 18:31:30,2018-01-23 13:31:30-05:00,255755,False,49.00,49.00,150,0.00,False,USD,paid,True,0.00,49.00,,,49.00,,,,,,2018-01-23 18:31:30,,en,580111,128.62.63.235,,256755,0,0,Blank,['stripe'],direct,359547895821,web,fulfilled,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,United States,Texas,Austin,78751,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183233642509,2018-01-29 21:30:44,2018-01-23 18:30:20,2018-01-23 13:30:20-05:00,255754,False,28.99,24.00,227,0.00,False,USD,paid,True,0.00,24.00,,,28.99,,,,,,2018-01-23 18:30:20,,en,580111,73.53.12.85,,256754,0,0,Blank,['stripe'],direct,359546093581,web,fulfilled,,25510585921,Cinder,1,24.00,cinder_18x24,18x24,Litographs,manual,3715441921,True,True,False,Cinder - 18x24,True,0,United States,Washington,Bellevue,98006,USPS First Class (Delivery 3-5 days after Estimated Ship Date),4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183155916813,2018-01-26 18:30:59,2018-01-23 17:22:25,2018-01-23 12:22:25-05:00,255753,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 17:22:25,,,1039724,,,256753,0,0,Blank,[],,,1039724,fulfilled,,35313039885,The Brothers Karamazov,1,0.00,karamazovsolid_tee_unisex,Unisex,Litographs,manual,9535560909,True,True,False,The Brothers Karamazov - Unisex,True,0,United States,Michigan,Hillsdale,49242,,4,
183125540877,2018-01-26 06:30:31,2018-01-23 16:54:53,2018-01-23 11:54:53-05:00,255752,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-23 16:54:53,,en,580111,69.74.126.218,,256752,0,0,Blank,['stripe'],direct,359300661261,web,fulfilled,,28005987777,Black Beauty,1,34.00,beauty_tee_kids,Children's,Litographs,manual,362580925,True,True,False,Black Beauty - Children's,True,0,United States,New Jersey,Boonton,07005,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183118757901,2018-01-26 09:30:35,2018-01-23 16:47:31,2018-01-23 11:47:31-05:00,255751,False,24.49,19.50,150,0.00,False,USD,paid,True,19.50,39.00,,,24.49,,,,,,2018-01-23 16:47:31,,en,580111,24.123.205.45,,256751,CWAZFC,19.50,percentage,['stripe'],direct,359280640013,web,fulfilled,,28340674497,Emerson's Essays,1,39.00,emerson_scarf_inf,Infinity,Litographs,manual,8414923009,True,True,False,Emerson's Essays - Infinity,True,0,United States,Ohio,Cleves,45002,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
183097819149,2018-01-25 23:30:35,2018-01-23 16:27:28,2018-01-23 11:27:28-05:00,255750,False,68.00,68.00,301,0.00,False,USD,paid,True,0.00,68.00,,,68.00,,,,,,2018-01-23 16:27:28,,en,580111,138.68.22.184,,256750,0,0,Blank,['stripe'],direct,359249739789,web,fulfilled,,35303391501,Pi,1,34.00,pisolid_tee_unisex,Unisex,Litographs,manual,9532743053,True,True,False,Pi - Unisex,True,0,United States,New York,Rego Park,11374,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183088742413,2018-01-26 18:30:55,2018-01-23 16:17:18,2018-01-23 11:17:18-05:00,255749,False,21.99,17.00,150,0.00,False,USD,paid,True,17.00,34.00,,,21.99,,,,,,2018-01-23 16:17:18,,en,580111,74.115.103.221,,256749,QX3NYXYH9QEZ,17.00,percentage,['stripe'],direct,359234076685,web,fulfilled,,25507021633,The Princess Bride,1,34.00,pb2_tee_unisex,Unisex,Litographs,manual,3684131009,True,True,False,The Princess Bride - Unisex,True,0,United States,Iowa,Humboldt,50548,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
183087857677,2018-01-26 18:30:58,2018-01-23 16:16:16,2018-01-23 11:16:16-05:00,255748,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 16:16:16,,,1039724,,,256748,0,0,Blank,[],,,1039724,fulfilled,,35305179789,Pride and Prejudice,1,0.00,pridesolid_tee_unisex,Unisex,Litographs,manual,9533128269,True,True,False,Pride and Prejudice - Unisex,True,0,United States,California,South Pasadena,91030,,1,
183084318733,2018-01-26 15:30:33,2018-01-23 16:13:05,2018-01-23 11:13:05-05:00,255747,False,78.00,78.00,301,0.00,False,USD,paid,True,0.00,78.00,,,78.00,,,,,,2018-01-23 16:13:05,,en,580111,134.228.144.229,,256747,0,0,Blank,['stripe'],direct,359225425933,web,fulfilled,,28338623681,The Bible,1,39.00,bible_scarf_inf,Infinity,Litographs,manual,8414537345,True,True,False,The Bible - Infinity,True,0,United States,Ohio,Sylvania,43560,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7"
183079763981,2018-01-26 13:30:40,2018-01-23 16:08:01,2018-01-23 11:08:01-05:00,255746,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-23 16:08:01,,,1039724,,,256746,0,0,Blank,[],,,1039724,fulfilled,,29510537805,The Giver,1,0.00,giver_tee_vneck,Women's V-Neck,Litographs,manual,8617057869,True,True,False,The Giver - Women's V-Neck,True,0,United States,New York,RENSSELAER,12144-7404,,3,
183055941645,2018-01-26 18:30:38,2018-01-23 15:40:49,2018-01-23 10:40:49-05:00,255745,False,48.99,39.00,150,0.00,False,USD,paid,True,0.00,39.00,,,48.99,,,,,,2018-01-23 15:40:49,,en,580111,195.49.191.155,,256745,0,0,Blank,['stripe'],direct,359163920397,web,fulfilled,,27716793153,The Little Prince,1,39.00,littleprince_scarf_inf,Infinity,Litographs,manual,8276009025,True,True,False,The Little Prince - Infinity,True,0,Slovakia,,Bratislava,81108,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183038443533,2018-01-26 04:30:38,2018-01-23 15:19:43,2018-01-23 10:19:43-05:00,255744,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-23 15:19:43,,en,580111,24.149.16.17,,256744,0,0,Blank,['stripe'],direct,359114014733,web,fulfilled,,25507021889,The Princess Bride,1,34.00,pb2_tee_women,Women's Crew,Litographs,manual,3684131009,True,True,False,The Princess Bride - Women's Crew,True,0,United States,Iowa,Raymond,50667,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,Mozilla/5.0 (Windows NT 6.0; rv:52.0) Gecko/20100101 Firefox/52.0
183028613133,2018-01-26 12:30:35,2018-01-23 15:08:27,2018-01-23 10:08:27-05:00,255743,False,43.99,39.00,150,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-01-23 15:08:27,,en,580111,100.6.49.215,,256743,0,0,Blank,['stripe'],direct,359104348173,web,fulfilled,,27716744833,The Great Gatsby,1,39.00,gatsby_scarf_inf,Infinity,Litographs,manual,8275995905,True,True,False,The Great Gatsby - Infinity,True,0,United States,Pennsylvania,NORTH VERSAILLES,15137,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
183016423437,2018-01-29 21:30:54,2018-01-23 14:53:59,2018-01-23 09:53:59-05:00,255742,False,34.49,14.50,10886,0.00,False,USD,paid,True,14.50,29.00,,,34.49,,,,,,2018-01-23 14:53:59,,en,580111,99.250.78.167,,256742,PDGVP5A4JSNN,14.50,percentage,['stripe'],direct,357773541389,web,fulfilled,,25510988417,Pulp Fiction,1,29.00,pulp1_24x36,24x36,Litographs,manual,3618291777,True,True,False,Pulp Fiction - 24x36,True,0,Canada,Ontario,Oshawa,L1K 2Z1,Asendia (Delivery 10-20 days after Estimated Ship Date),2,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
182999580685,2018-01-26 01:30:34,2018-01-23 14:32:19,2018-01-23 09:32:19-05:00,255741,False,35.59,30.60,150,0.00,False,USD,paid,True,3.40,34.00,,,35.59,,,,,,2018-01-23 14:32:19,,en,580111,204.137.100.14,,256741,LOVETOREAD,3.40,percentage,['stripe'],direct,348952297485,web,fulfilled,,27598738689,The Tell-Tale Heart,1,34.00,telltale_tee_unisex,Unisex,Litographs,manual,8249665857,True,True,False,The Tell-Tale Heart - Unisex,True,0,United States,Nebraska,Lincoln,68521,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.108 Safari/537.36"
182961799181,2018-01-26 10:30:52,2018-01-23 13:44:04,2018-01-23 08:44:04-05:00,255740,False,49.00,49.00,150,0.00,False,USD,paid,True,0.00,49.00,,,49.00,,,,,,2018-01-23 13:44:04,,en,580111,209.159.214.3,,256740,0,0,Blank,['stripe'],direct,358969999373,web,fulfilled,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,United States,Rhode Island,Smithfield,02917,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
182949216269,2018-01-29 16:53:00,2018-01-23 13:22:29,2018-01-23 08:22:29-05:00,255739,False,43.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,43.99,,,,,,2018-01-23 13:22:29,,en,580111,103.39.137.67,,256739,0,0,Blank,['stripe'],direct,358940606477,web,fulfilled,,25505848385,Pride and Prejudice,1,34.00,prejudice_tee_vneck,Women's V-Neck,Litographs,manual,1833843265,True,True,False,Pride and Prejudice - Women's V-Neck,True,0,Australia,Victoria,Killarney,3283,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 11_2_2 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/41.0.178428663 Mobile/15C202 Safari/604.1"
182896918541,2018-01-26 18:30:43,2018-01-23 11:40:04,2018-01-23 06:40:04-05:00,255738,False,97.19,88.20,301,0.00,False,USD,paid,True,9.80,98.00,,,97.19,,,,,,2018-01-23 11:40:04,,en,580111,99.192.33.94,,256738,LOVETOREAD,9.80,percentage,['stripe'],direct,358834470925,web,fulfilled,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,Canada,Nova Scotia,Antigonish,B2G 1A4,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
182884433933,2018-01-26 18:30:37,2018-01-23 11:14:01,2018-01-23 06:14:01-05:00,255737,False,58.99,49.00,150,0.00,False,USD,paid,True,0.00,49.00,,,58.99,,,,,,2018-01-23 11:14:01,,en,580111,143.117.249.8,,256737,0,0,Blank,['stripe'],direct,358808322061,web,fulfilled,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,United Kingdom,,Belfast,BT7 2EW,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
182871392269,2018-01-26 13:30:32,2018-01-23 10:50:15,2018-01-23 05:50:15-05:00,255736,False,33.99,29.00,454,0.00,False,USD,paid,True,0.00,29.00,,,33.99,,,,,,2018-01-23 10:50:15,,en,580111,66.235.1.130,,256736,0,0,Blank,['stripe'],direct,358782468109,web,fulfilled,,25481142721,The Picture of Dorian Gray,1,29.00,dorian_tote,,Litographs,manual,151549107,True,True,False,The Picture of Dorian Gray,True,0,United States,North Carolina,Carrboro,27510,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
182794682381,2018-01-26 04:30:39,2018-01-23 08:31:13,2018-01-23 03:31:13-05:00,255735,False,44.00,44.00,150,0.00,False,USD,paid,True,0.00,44.00,,,44.00,,,,,,2018-01-23 08:31:13,,en,580111,178.203.16.92,,256735,0,0,Blank,['stripe'],direct,358663323661,web,fulfilled,,35137703117,Custom T-Shirt,1,44.00,custom_tee_tee_women,Women's Crew,Litographs,manual,9500036813,True,True,False,Custom T-Shirt - Women's Crew,True,0,United States,Armed Forces Europe,APO,09096,USPS First Class (Delivery 3-5 days after Estimated Ship Date),4,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
182787309581,2018-01-26 18:30:42,2018-01-23 08:20:48,2018-01-23 03:20:48-05:00,255734,False,58.99,49.00,150,0.00,False,USD,paid,True,0.00,49.00,,,58.99,,,,,,2018-01-23 08:20:48,,en,580111,193.146.189.100,,256734,0,0,Blank,['stripe'],direct,358652870669,web,fulfilled,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,Spain,Barcelona,Barcelona,08023,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
