id,order_id,created_at,created_at_est,_sku,name,price,quantity,title,variant_title,total_discount,fulfillable_quantity,fulfillment_status,gift_card,grams,product_exists,product_id,_inventory,requires_shipping,sku,tax_lines,taxable,variant_id,variant_inventory_management,vendor,estimated_ship_date,_inventory_source,test,total_tax,financial_status,cancelled_at,order_discount_amount,country,state,city,zip_code,orders_count
332772540429,180087259149,2018-01-20 22:30:55,2018-01-20 17:30:55-05:00,glass2_tee_vneck_m_lavender,Throne of Glass - Women's V-Neck,34.00,1,Throne of Glass,Women's V-Neck,0.00,0,fulfilled,False,150,True,3928528769,false,True,glass2_tee_vneck,[],True,25507392193,,Litographs,,,False,0.00,paid,,0,United States,Indiana,South Bend,46628,1
332766150669,180083621901,2018-01-20 22:27:22,2018-01-20 17:27:22-05:00,cradle_tee_unisex_xl_green,Cat's Cradle - Unisex,34.00,1,Cat's Cradle,Unisex,0.00,0,fulfilled,False,150,True,5647201601,false,True,cradle_tee_unisex,[],True,25504677441,,Litographs,,,False,0.00,paid,,0,United States,California,Menlo Park,94025,1
332766183437,180083621901,2018-01-20 22:27:22,2018-01-20 17:27:22-05:00,default_grabbag_tee_unisex_xl,T-shirt Grab Bag - Unisex / XL,17.00,1,T-shirt Grab Bag,Unisex / XL,0.00,0,fulfilled,False,150,True,8644745037,true,True,default_grabbag_tee_unisex_xl,[],False,29613106893,shopify,Litographs,,default,False,0.00,paid,,0,United States,California,Menlo Park,94025,1
332698255373,180046037005,2018-01-20 21:52:32,2018-01-20 16:52:32-05:00,custom_scarf_inf_serif_burgundy_CID1516484949627474,Custom Scarf - Infinity / Single Scarf,49.00,1,Custom Scarf,Infinity / Single Scarf,0.00,0,fulfilled,False,150,True,8288574337,false,True,custom_scarf_inf,[],True,27773941953,,Litographs,,,False,0.00,paid,,0,United States,Kansas,Shawnee,66226,1
332686393357,180040302605,2018-01-20 21:47:23,2018-01-20 16:47:23-05:00,pulp1_24x36_bw,Pulp Fiction - 24x36,29.00,1,Pulp Fiction,24x36,0.00,0,fulfilled,False,10886,True,3618291777,false,True,pulp1_24x36,[],True,25510988417,,Litographs,,,False,0.00,paid,,0,United States,Arizona,Tucson,85719,1
332677578765,180035715085,2018-01-20 21:43:17,2018-01-20 16:43:17-05:00,pulp1_tee_unisex_l_bw,Pulp Fiction - Unisex,34.00,1,Pulp Fiction,Unisex,0.00,0,fulfilled,False,150,True,3618293057,false,True,pulp1_tee_unisex,[],True,25505874945,,Litographs,,,False,0.00,paid,,0,Czech Republic,,Prague,14745,1
332676497421,180035026957,2018-01-20 21:42:39,2018-01-20 16:42:39-05:00,strunk_tee_unisex_l_bw,The Elements of Style - Unisex,34.00,1,The Elements of Style,Unisex,0.00,0,fulfilled,False,150,True,408719357,false,True,strunk_tee_unisex,[],True,25506528897,,Litographs,,,False,0.00,paid,,0,Australia,Victoria,Mount Eliza,3930,1
332671680525,180032012301,2018-01-20 21:39:54,2018-01-20 16:39:54-05:00,pooteeweetsolid_tee_unisex_l_sans_navyblue,Slaughterhouse-Five - Unisex,34.00,1,Slaughterhouse-Five,Unisex,0.00,0,fulfilled,False,150,True,9534305741,false,True,pooteeweetsolid_tee_unisex,[],True,35308709709,,Litographs,,,False,0.00,paid,,0,United States,Texas,Denton,76201,2
332665880589,180029489165,2018-01-20 21:37:38,2018-01-20 16:37:38-05:00,strunk_18x24_navyblue1,The Elements of Style - 18x24,24.00,1,The Elements of Style,18x24,0.00,0,fulfilled,False,227,True,408717645,false,True,strunk_18x24,[],True,25511696961,,Litographs,,,False,0.00,paid,,0,United States,Pennsylvania,Kutztown,19530,6
332568264717,179978600461,2018-01-20 20:55:15,2018-01-20 15:55:15-05:00,pulp1_tee_vneck_m_bw,Pulp Fiction - Women's V-Neck,34.00,1,Pulp Fiction,Women's V-Neck,0.00,0,fulfilled,False,150,True,3618293057,false,True,pulp1_tee_vneck,"[{'title': 'MA State Tax', 'price': '0.00', 'rate': 0.0625, 'price_set': {'shop_money': {'amount': '0.00', 'currency_code': 'USD'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'USD'}}}]",True,25505875009,,Litographs,,,False,0.00,paid,,0,United States,Massachusetts,Brookline,02446,1
332500238349,179945144333,2018-01-20 20:29:40,2018-01-20 15:29:40-05:00,wizard_tee_vneck_l_lavender,The Wonderful Wizard of Oz - Women's V-Neck,34.00,1,The Wonderful Wizard of Oz,Women's V-Neck,0.00,0,fulfilled,False,150,True,387195245,true,True,wizard_tee_vneck,[],True,25507295553,,Litographs,,quickship,False,0.00,paid,,0,United States,Illinois,Colfax,61728,1
332402491405,179900448781,2018-01-20 20:01:26,2018-01-20 15:01:26-05:00,pulp1_24x36_bw,Pulp Fiction - 24x36,29.00,1,Pulp Fiction,24x36,0.00,0,fulfilled,False,10886,True,3618291777,false,True,pulp1_24x36,[],True,25510988417,,Litographs,,,False,0.00,paid,,0,United States,Florida,ST PETERSBURG,33710-8248,2
332391448589,179894222861,2018-01-20 19:56:19,2018-01-20 14:56:19-05:00,hamlet_scarf_inf_script_purple,Hamlet - Infinity,39.00,1,Hamlet,Infinity,0.00,0,fulfilled,False,150,True,7832952513,false,True,hamlet_scarf_inf,[],True,25455285889,,Litographs,,,False,0.00,paid,,0,Canada,Alberta,Eckville,T0M 0X0,1
332377948173,179886293005,2018-01-20 19:49:50,2018-01-20 14:49:50-05:00,custom_tee_vneck_xl_serif_black_CID1516477596334369,Custom T-Shirt - Women's V-Neck,44.00,1,Custom T-Shirt,Women's V-Neck,0.00,0,fulfilled,False,150,True,9500036813,false,True,custom_tee_tee_vneck,[],True,35137703181,,Litographs,,,False,0.00,paid,,0,United States,Utah,Enoch,84721,1
332328861709,179861585933,2018-01-20 19:30:04,2018-01-20 14:30:04-05:00,pulp1_tee_unisex_l_red2,Pulp Fiction - Unisex,34.00,1,Pulp Fiction,Unisex,0.00,0,fulfilled,False,150,True,3618293057,false,True,pulp1_tee_unisex,[],True,25505874945,,Litographs,,,False,0.00,paid,,0,United States,Texas,Colleyville,76034,1
332324077581,179859423245,2018-01-20 19:27:59,2018-01-20 14:27:59-05:00,ontheroad_tote_bw,On the Road,29.00,1,On the Road,,0.00,0,fulfilled,False,454,True,4023660225,false,True,ontheroad_tote,[],True,25503571457,,Litographs,,,False,0.00,paid,,0,United States,California,Jackson,95642,1
332292194317,179842482189,2018-01-20 19:13:50,2018-01-20 14:13:50-05:00,wuthering_scarf_inf_script_burgundy,Wuthering Heights - Infinity,39.00,1,Wuthering Heights,Infinity,0.00,0,fulfilled,False,150,True,7832690689,true,True,wuthering_scarf_inf,[],True,25453724673,,Litographs,,quickship,False,0.00,paid,,0,United States,Texas,Humble,77346,1
332292227085,179842482189,2018-01-20 19:13:50,2018-01-20 14:13:50-05:00,pb1book_scarf_inf_script_black,The Princess Bride - Infinity,39.00,1,The Princess Bride,Infinity,0.00,0,fulfilled,False,150,True,8419792897,true,True,pb1_scarf_inf,[],True,28372075777,,Litographs,,quickship,False,0.00,paid,,0,United States,Texas,Humble,77346,1
332291735565,179842351117,2018-01-20 19:13:46,2018-01-20 14:13:46-05:00,lesmis_scarf_inf_serif_black,Les Miserables - Infinity,39.00,1,Les Miserables,Infinity,0.00,0,fulfilled,False,150,True,7832857793,false,True,lesmis_scarf_inf,[],True,25454505217,,Litographs,,,False,0.00,paid,,0,United States,California,San Francisco,94110,1
332291768333,179842351117,2018-01-20 19:13:46,2018-01-20 14:13:46-05:00,darwin_tee_unisex_2xl_bw,On the Origin of Species - Unisex,34.00,1,On the Origin of Species,Unisex,0.00,0,fulfilled,False,150,True,151526001,false,True,darwin_tee_unisex,[],True,25505529153,,Litographs,,,False,0.00,paid,,0,United States,California,San Francisco,94110,1
332291801101,179842351117,2018-01-20 19:13:46,2018-01-20 14:13:46-05:00,kingkiller1_tee_vneck_l_black,The Name of the Wind - Women's V-Neck,34.00,1,The Name of the Wind,Women's V-Neck,0.00,0,fulfilled,False,150,True,8551318349,false,True,kingkiller1_tee_vneck,[],True,29125880205,,Litographs,,,False,0.00,paid,,0,United States,California,San Francisco,94110,1
332259360781,179826425869,2018-01-20 18:59:54,2018-01-20 13:59:54-05:00,gatsby_tee_vneck_m_limegreen,The Great Gatsby - Women's V-Neck,34.00,1,The Great Gatsby,Women's V-Neck,0.00,0,fulfilled,False,150,True,151547435,true,True,gatsby_tee_vneck,[],True,25506566529,,Litographs,,quickship,False,0.00,paid,,0,United States,Mississippi,Hamilton,39746,1
332255723533,179824656397,2018-01-20 18:58:15,2018-01-20 13:58:15-05:00,persuasion_18x24_lightblue1,Persuasion - 18x24,24.00,1,Persuasion,18x24,0.00,0,fulfilled,False,227,True,127810792,false,True,persuasion_18x24,[],True,25510946497,,Litographs,,,False,0.00,paid,,0,United States,California,Goleta,93117,3
332249366541,179821150221,2018-01-20 18:55:24,2018-01-20 13:55:24-05:00,pulp1_tee_unisex_l_bw,Pulp Fiction - Unisex,34.00,1,Pulp Fiction,Unisex,0.00,0,fulfilled,False,150,True,3618293057,false,True,pulp1_tee_unisex,[],True,25505874945,,Litographs,,,False,0.00,paid,,0,United States,California,San Jose,95117,1
332226560013,179808501773,2018-01-20 18:43:50,2018-01-20 13:43:50-05:00,cthulhu_scarf_inf_mono_black,The Call of Cthulhu - Infinity,39.00,1,The Call of Cthulhu,Infinity,0.00,0,fulfilled,False,150,True,8275961409,false,True,cthulhu_scarf_inf,[],True,27716624001,,Litographs,,,False,0.00,paid,,0,Canada,Alberta,Calgary,T2W0C3,1
332223021069,179806339085,2018-01-20 18:42:05,2018-01-20 13:42:05-05:00,telltale_tee_unisex_xl_black,The Tell-Tale Heart - Unisex,34.00,1,The Tell-Tale Heart,Unisex,0.00,0,fulfilled,False,150,True,8249665857,false,True,telltale_tee_unisex,[],True,27598738689,,Litographs,,,False,0.00,paid,,0,United States,Georgia,Evans,30809,2
332184715277,179785662477,2018-01-20 18:24:47,2018-01-20 13:24:47-05:00,pulp1_tee_vneck_2xl_red2,Pulp Fiction - Women's V-Neck,34.00,1,Pulp Fiction,Women's V-Neck,0.00,0,fulfilled,False,150,True,3618293057,false,True,pulp1_tee_vneck,[],True,25505875009,,Litographs,,,False,0.00,paid,,0,United States,Texas,Katy,77493,1
332089393165,179734380557,2018-01-20 17:39:22,2018-01-20 12:39:22-05:00,custom_tee_unisex_l_serif_navyblue_CID1516469783888259,Custom T-Shirt - Unisex,44.00,1,Custom T-Shirt,Unisex,0.00,0,fulfilled,False,150,True,9500036813,false,True,custom_tee_tee_unisex,[],True,35137703053,,Litographs,,,False,0.00,paid,,0,United States,Tennessee,Centerville,37033,2
332077760525,179727892493,2018-01-20 17:33:30,2018-01-20 12:33:30-05:00,kingkiller1_scarf_inf_sans_green3,The Name of the Wind - Infinity,39.00,1,The Name of the Wind,Infinity,0.00,0,fulfilled,False,150,True,8551341901,false,True,kingkiller1_scarf_inf,[],True,29126093837,,Litographs,,,False,0.00,paid,,0,United Kingdom,,Crawley,RH106TW,1
332062720013,179719766029,2018-01-20 17:26:09,2018-01-20 12:26:09-05:00,peter_18x24_lightblue1,Peter Pan - 18x24,24.00,1,Peter Pan,18x24,0.00,0,fulfilled,False,227,True,89994983,false,True,peter_18x24,"[{'title': 'NY State Tax', 'price': '0.87', 'rate': 0.04, 'price_set': {'shop_money': {'amount': '0.87', 'currency_code': 'USD'}, 'presentment_money': {'amount': '0.87', 'currency_code': 'USD'}}}, {'title': 'New York County Tax', 'price': '1.06', 'rate': 0.04875, 'price_set': {'shop_money': {'amount': '1.06', 'currency_code': 'USD'}, 'presentment_money': {'amount': '1.06', 'currency_code': 'USD'}}}]",True,25510957889,,Litographs,,,False,5.75,paid,,7.20,United States,New York,New York,10012,2
332062752781,179719766029,2018-01-20 17:26:09,2018-01-20 12:26:09-05:00,island_18x24_darkpink,The Island of Dr. Moreau - 18x24,24.00,1,The Island of Dr. Moreau,18x24,0.00,0,fulfilled,False,227,True,89994981,false,True,island_18x24,"[{'title': 'NY State Tax', 'price': '0.86', 'rate': 0.04, 'price_set': {'shop_money': {'amount': '0.86', 'currency_code': 'USD'}, 'presentment_money': {'amount': '0.86', 'currency_code': 'USD'}}}, {'title': 'New York County Tax', 'price': '1.05', 'rate': 0.04875, 'price_set': {'shop_money': {'amount': '1.05', 'currency_code': 'USD'}, 'presentment_money': {'amount': '1.05', 'currency_code': 'USD'}}}]",True,25511739969,,Litographs,,,False,5.75,paid,,7.20,United States,New York,New York,10012,2
332062785549,179719766029,2018-01-20 17:26:09,2018-01-20 12:26:09-05:00,darwin_18x24_lightgreen,On the Origin of Species - 18x24,24.00,1,On the Origin of Species,18x24,0.00,0,fulfilled,False,227,True,89994971,false,True,darwin_18x24,"[{'title': 'NY State Tax', 'price': '0.86', 'rate': 0.04, 'price_set': {'shop_money': {'amount': '0.86', 'currency_code': 'USD'}, 'presentment_money': {'amount': '0.86', 'currency_code': 'USD'}}}, {'title': 'New York County Tax', 'price': '1.05', 'rate': 0.04875, 'price_set': {'shop_money': {'amount': '1.05', 'currency_code': 'USD'}, 'presentment_money': {'amount': '1.05', 'currency_code': 'USD'}}}]",True,25510928833,,Litographs,,,False,5.75,paid,,7.20,United States,New York,New York,10012,2
332036407309,179703971853,2018-01-20 17:14:34,2018-01-20 12:14:34-05:00,outlander1solid_tee_vneck_m_sans_burgundy,Outlander - Women's V-Neck,0.00,1,Outlander,Women's V-Neck,0.00,0,fulfilled,False,150,True,9545537549,false,True,outlander1solid_tee_vneck,[],True,35377345549,,Litographs,,,False,0.00,paid,,0,United States,Texas,SACHSE,75048-3424,2
332023791629,179697680397,2018-01-20 17:09:04,2018-01-20 12:09:04-05:00,walden_tee_unisex_l_teal2,Walden - Unisex,0.00,1,Walden,Unisex,0.00,0,fulfilled,False,150,True,151551587,false,True,walden_tee_unisex,[],True,25507433217,,Litographs,,,False,0.00,paid,,0,United States,Massachusetts,Beverly,01915,3
332002066445,179684835341,2018-01-20 17:00:15,2018-01-20 12:00:15-05:00,pi_tee_unisex_l_bw,Pi - Unisex,34.00,1,Pi,Unisex,0.00,0,fulfilled,False,150,True,425610977,false,True,pi_tee_unisex,[],True,25505668289,,Litographs,,,False,0.00,paid,,0,United States,Ohio,Coshocton,43812,1
332002099213,179684835341,2018-01-20 17:00:15,2018-01-20 12:00:15-05:00,pi_scarf_inf_script_black,Pi - Infinity,39.00,1,Pi,Infinity,0.00,0,fulfilled,False,150,True,8416069441,false,True,pi_scarf_inf,[],True,28345501505,,Litographs,,,False,0.00,paid,,0,United States,Ohio,Coshocton,43812,1
331998855181,179683196941,2018-01-20 16:58:35,2018-01-20 11:58:35-05:00,pb1film_tee_vneck_l_green,The Princess Bride - Women's V-Neck,0.00,1,The Princess Bride,Women's V-Neck,0.00,0,fulfilled,False,150,True,3684096001,false,True,pb1_tee_vneck,[],True,25507009857,,Litographs,,,False,0.00,paid,,0,United States,Texas,JOSHUA,76058-1157,2
331995250701,179681263629,2018-01-20 16:56:22,2018-01-20 11:56:22-05:00,custom_scarf_inf_script_black_CID1516467151397375,Custom Scarf - Infinity / Single Scarf,49.00,1,Custom Scarf,Infinity / Single Scarf,0.00,0,fulfilled,False,150,True,8288574337,false,True,custom_scarf_inf,[],True,27773941953,,Litographs,,,False,0.00,paid,,0,Canada,Alberta,Calgary,T2S3G4,1
331985944589,179676315661,2018-01-20 16:51:27,2018-01-20 11:51:27-05:00,pb1booksolid_tee_unisex_xl_sans_navyblue,The Princess Bride - Unisex,34.00,1,The Princess Bride,Unisex,0.00,0,fulfilled,False,150,True,9545580941,false,True,pb1solid_tee_unisex,[],True,35377741005,,Litographs,,,False,0.00,paid,,0,United States,Oklahoma,Tulsa,74112,1
331957895181,179661537293,2018-01-20 16:36:24,2018-01-20 11:36:24-05:00,pride_tee_unisex_m_green9,Pride and Prejudice - Unisex,34.00,1,Pride and Prejudice,Unisex,0.00,0,fulfilled,False,150,True,151544279,true,True,pride_tee_unisex,[],True,25505829057,,Litographs,,default,False,0.00,paid,,0,United States,Pennsylvania,Transfer,16154,2
331941314573,179652657165,2018-01-20 16:27:29,2018-01-20 11:27:29-05:00,ulysses_tee_unisex_m_jadegreen,Ulysses - Unisex,34.00,1,Ulysses,Unisex,0.00,0,fulfilled,False,150,True,151551533,false,True,ulysses_tee_unisex,[],True,25507421185,,Litographs,,,False,0.00,paid,,0,United States,New Jersey,Southampton,08088,1
331933483021,179648528397,2018-01-20 16:23:42,2018-01-20 11:23:42-05:00,custom_scarf_inf_script_red_CID1516465196036313,Custom Scarf - Infinity / Single Scarf,49.00,1,Custom Scarf,Infinity / Single Scarf,0.00,0,fulfilled,False,150,True,8288574337,false,True,custom_scarf_inf,[],True,27773941953,,Litographs,,,False,0.00,paid,,4.90,United States,Georgia,ATLANTA,30327,1
331916050445,179640303629,2018-01-20 16:14:52,2018-01-20 11:14:52-05:00,custom_scarf_inf_script_black_CID1516464692892279,Custom Scarf - Infinity / Single Scarf,49.00,1,Custom Scarf,Infinity / Single Scarf,0.00,0,fulfilled,False,150,True,8288574337,false,True,custom_scarf_inf,[],True,27773941953,,Litographs,,,False,0.00,paid,,0,United States,New Jersey,Princeton,08542,2
331878793229,179620347917,2018-01-20 15:53:16,2018-01-20 10:53:16-05:00,pride_24x36_tan2,Pride and Prejudice - 24x36,29.00,1,Pride and Prejudice,24x36,0.00,0,fulfilled,False,10886,True,95629840,false,True,pride_24x36,[],True,25510984705,,Litographs,,,False,0.00,paid,,0,United States,Missouri,Aurora,65605,1
331859820557,179609894925,2018-01-20 15:41:47,2018-01-20 10:41:47-05:00,custom_scarf_inf_serif_forestgreen_CID1516462019569457,Custom Scarf - Infinity / Single Scarf,49.00,1,Custom Scarf,Infinity / Single Scarf,0.00,0,fulfilled,False,150,True,8288574337,false,True,custom_scarf_inf,[],True,27773941953,,Litographs,,,False,0.00,paid,,0,France,,NOIDANS LES VESOUL,70000,1
331854741517,179607011341,2018-01-20 15:38:06,2018-01-20 10:38:06-05:00,iliadsolid_tee_unisex_2xl_sans_navyblue,The Iliad - Unisex,34.00,1,The Iliad,Unisex,0.00,0,fulfilled,False,150,True,9536838029,false,True,iliadsolid_tee_unisex,[],True,35316662733,,Litographs,,,False,0.00,paid,,0,United States,Illinois,Evanston,60202,1
331849039885,179603669005,2018-01-20 15:34:50,2018-01-20 10:34:50-05:00,scarlet_tee_unisex_3xl_bw,The Scarlet Letter - Unisex,34.00,1,The Scarlet Letter,Unisex,0.00,0,fulfilled,False,150,True,151549583,false,True,scarlet_tee_unisex,[],True,25507090049,,Litographs,,,False,0.00,paid,,0,United States,Georgia,Bremen,30110,2
331837112333,179597213709,2018-01-20 15:28:12,2018-01-20 10:28:12-05:00,brief_tee_vneck_m_darkblue,A Brief History of Time - Women's V-Neck,34.00,1,A Brief History of Time,Women's V-Neck,0.00,0,fulfilled,False,150,True,8281271681,true,True,brief_tee_vneck,[],True,27743750081,,Litographs,,default,False,0.00,paid,,0,France,,Paris,75004,1
331837145101,179597213709,2018-01-20 15:28:12,2018-01-20 10:28:12-05:00,threeswords_tee_vneck_m_navyblue,The Three Musketeers - Women's V-Neck,34.00,1,The Three Musketeers,Women's V-Neck,0.00,0,fulfilled,False,150,True,8160902721,false,True,threeswords_tee_vneck,[],True,27119876929,,Litographs,,,False,0.00,paid,,0,France,,Paris,75004,1
331747721229,179544522765,2018-01-20 14:32:24,2018-01-20 09:32:24-05:00,wuthering_24x36_lavender4,Wuthering Heights - 24x36,29.00,1,Wuthering Heights,24x36,0.00,0,fulfilled,False,10886,True,124612042,false,True,wuthering_24x36,"[{'title': 'MA State Tax', 'price': '1.81', 'rate': 0.0625, 'price_set': {'shop_money': {'amount': '1.81', 'currency_code': 'USD'}, 'presentment_money': {'amount': '1.81', 'currency_code': 'USD'}}}]",True,25512053889,,Litographs,,,False,1.81,paid,,0,United States,Massachusetts,Springfield ,01103,1
331744608269,179542589453,2018-01-20 14:29:49,2018-01-20 09:29:49-05:00,matilda_tee_vneck_m_navyblue,Matilda - Women's V-Neck,34.00,1,Matilda,Women's V-Neck,0.00,0,fulfilled,False,150,True,151396384781,false,True,matilda_tee_vneck,[],True,1593673351181,,Litographs,,,False,0.00,paid,,0,Netherlands,,Hilversum,1217 RE,1
331744641037,179542589453,2018-01-20 14:29:49,2018-01-20 09:29:49-05:00,haeckel_tee_unisex_l_bw,The History of Creation - Unisex,34.00,1,The History of Creation,Unisex,0.00,0,fulfilled,False,150,True,151547555,false,True,haeckel_tee_unisex,[],True,25506590977,,Litographs,,,False,0.00,paid,,0,Netherlands,,Hilversum,1217 RE,1
331735465997,179537018893,2018-01-20 14:22:23,2018-01-20 09:22:23-05:00,womensolid_tee_unisex_xl_sans_darkblue,Little Women - Unisex,34.00,1,Little Women,Unisex,0.00,0,fulfilled,False,150,True,9531630733,false,True,womensolid_tee_unisex,[],True,35298916877,,Litographs,,,False,0.00,paid,,0,United States,Missouri,Chillicothe,64601,1
331730223117,179534037005,2018-01-20 14:18:40,2018-01-20 09:18:40-05:00,pb1book_24x36_green,The Princess Bride - 24x36,29.00,1,The Princess Bride,24x36,0.00,0,fulfilled,False,10886,True,3684094913,false,True,pb1_24x36,[],True,25511925057,,Litographs,,,False,0.00,paid,,0,United States,Wisconsin,Waukesha,53186,1
331707482125,179520274445,2018-01-20 13:58:31,2018-01-20 08:58:31-05:00,dracula2_12x16_burgundy,Dracula - 12x16 Matted,19.00,1,Dracula,12x16 Matted,0.00,0,fulfilled,False,227,True,10946699853,false,True,dracula2_12x16,[],True,47405738829,,Litographs,,,False,0.00,paid,,0,United Kingdom,,Hove,BN3 3PT,1
331703058445,179517882381,2018-01-20 13:55:38,2018-01-20 08:55:38-05:00,walden_scarf_inf_script_navyblue,Walden - Infinity,39.00,1,Walden,Infinity,0.00,0,fulfilled,False,150,True,8161652545,false,True,walden_scarf_inf,[],True,27124391489,,Litographs,,,False,0.00,paid,,0,United States,Texas,Austin,78737,1
331629428749,179474300941,2018-01-20 12:38:17,2018-01-20 07:38:17-05:00,littleprince_tee_vneck_2xl_bw,The Little Prince - Women's V-Neck,34.00,1,The Little Prince,Women's V-Neck,0.00,0,fulfilled,False,150,True,7168153537,true,True,littleprince_tee_vneck,[],True,25506773953,,Litographs,,default,False,0.00,paid,,0,United States,Illinois,Ashmore,61912,2
331576049677,179444776973,2018-01-20 11:38:23,2018-01-20 06:38:23-05:00,pb1film_scarf_inf_script_navyblue,The Princess Bride - Infinity,39.00,1,The Princess Bride,Infinity,0.00,0,fulfilled,False,150,True,8419792897,false,True,pb1_scarf_inf,[],True,28372075777,,Litographs,,,False,0.00,paid,,0,United States,Pennsylvania,Lancaster,17601,1
331570085901,179441238029,2018-01-20 11:32:10,2018-01-20 06:32:10-05:00,cyoa_tee_unisex_s_bw,Choose Your Own Adventure - Unisex,34.00,1,Choose Your Own Adventure,Unisex,0.00,0,fulfilled,False,150,True,2469925249,false,True,cyoa_tee_unisex,[],True,25504696769,,Litographs,,,False,0.00,paid,,0,United Kingdom,,Hackney,E8 1EN,1
331546230797,179426492429,2018-01-20 10:59:53,2018-01-20 05:59:53-05:00,dorian_scarf_inf_serif_burgundy,The Picture of Dorian Gray - Infinity,39.00,1,The Picture of Dorian Gray,Infinity,0.00,0,fulfilled,False,150,True,8414844801,false,True,dorian_scarf_inf,[],True,28340414401,,Litographs,,,False,0.00,paid,,0,United Kingdom,,Glasgow,G31 2JT,1
331546263565,179426492429,2018-01-20 10:59:53,2018-01-20 05:59:53-05:00,pride_scarf_inf_serif_purple,Pride and Prejudice - Infinity,39.00,1,Pride and Prejudice,Infinity,0.00,0,fulfilled,False,150,True,7833327809,false,True,pride_scarf_inf,[],True,25457723969,,Litographs,,,False,0.00,paid,,0,United Kingdom,,Glasgow,G31 2JT,1
331541905421,179423805453,2018-01-20 10:54:05,2018-01-20 05:54:05-05:00,james_scarf_inf_serif_navyblue,James and the Giant Peach - Infinity,39.00,1,James and the Giant Peach,Infinity,0.00,0,fulfilled,False,150,True,151337828365,false,True,james_scarf_inf,[],True,1593485361165,,Litographs,,,False,0.00,paid,,0,United Kingdom,,Kirby Muxloe,LE9 2AL,1
331373281293,179332218893,2018-01-20 07:19:33,2018-01-20 02:19:33-05:00,moby_tee_unisex_l_lightblue3,Moby Dick - Unisex,34.00,1,Moby Dick,Unisex,0.00,0,fulfilled,False,150,True,151525831,false,True,moby_tee_unisex,[],True,25505373633,,Litographs,,,False,0.00,paid,,0,Malaysia,Sarawak,Kuching,93150,1
331372199949,179331792909,2018-01-20 07:18:18,2018-01-20 02:18:18-05:00,twelfth_scarf_inf_script_burgundy,Twelfth Night - Infinity,39.00,1,Twelfth Night,Infinity,0.00,0,fulfilled,False,150,True,8645051149,false,True,twelfth_scarf_inf,[],True,29614273869,,Litographs,,,False,0.00,paid,,3.90,Sweden,,Stockholm,11852,1
331361910797,179326484493,2018-01-20 07:05:45,2018-01-20 02:05:45-05:00,custom_scarf_inf_script_darkblue_CID1516431772437426,Custom Scarf - Infinity / Single Scarf,49.00,1,Custom Scarf,Infinity / Single Scarf,0.00,0,fulfilled,False,150,True,8288574337,false,True,custom_scarf_inf,[],True,27773941953,,Litographs,,,False,0.00,paid,,0,New Zealand,Auckland,Auckland,0632,2
331314200589,179300827149,2018-01-20 06:08:16,2018-01-20 01:08:16-05:00,littleprince_tee_women_s_green3,The Little Prince - Women's Crew,0.00,1,The Little Prince,Women's Crew,0.00,0,fulfilled,False,150,True,7168153537,true,True,littleprince_tee_women,[],True,25506774017,,Litographs,,,False,0.00,paid,,0,United States,Michigan,Hillsdale,49242,4
331257708557,179269632013,2018-01-20 05:14:38,2018-01-20 00:14:38-05:00,world_tote_darkgreen2,Around the World in 80 Days,29.00,1,Around the World in 80 Days,,0.00,0,fulfilled,False,454,True,151523653,false,True,world_tote,[],True,25468982849,,Litographs,,,False,0.00,paid,,0,United States,Delaware,Claymont,19703,1
331228708877,179252854797,2018-01-20 04:47:54,2018-01-19 23:47:54-05:00,muchado_scarf_inf_mono_black,Much Ado About Nothing - Infinity,39.00,1,Much Ado About Nothing,Infinity,0.00,0,fulfilled,False,150,True,8644976141,false,True,muchado_scarf_inf,[],True,29614076685,,Litographs,,,False,0.00,paid,,0,United States,New Jersey,Old Bridge,08857,2
331228741645,179252854797,2018-01-20 04:47:54,2018-01-19 23:47:54-05:00,hamlet_scarf_inf_mono_darkblue,Hamlet - Infinity,39.00,1,Hamlet,Infinity,0.00,0,fulfilled,False,150,True,7832952513,false,True,hamlet_scarf_inf,[],True,25455285889,,Litographs,,,False,0.00,paid,,0,United States,New Jersey,Old Bridge,08857,2
331221991437,179249512461,2018-01-20 04:42:26,2018-01-19 23:42:26-05:00,pride_scarf_inf_script_purple,Pride and Prejudice - Infinity,0.00,1,Pride and Prejudice,Infinity,0.00,0,fulfilled,False,150,True,7833327809,false,True,pride_scarf_inf,[],True,25457723969,,Litographs,,,False,0.00,paid,,0,Australia,Australian Capital Territory,HOLT,2615,2
331203969037,179239518221,2018-01-20 04:27:39,2018-01-19 23:27:39-05:00,count_tee_unisex_l_navyblue1,The Count of Monte Cristo - Unisex,34.00,1,The Count of Monte Cristo,Unisex,0.00,0,fulfilled,False,150,True,151547155,false,True,count_tee_unisex,[],True,25506483649,,Litographs,,,False,0.00,paid,,0,United States,Michigan,Kalamazoo,49006,1
331187322893,179230900237,2018-01-20 04:16:38,2018-01-19 23:16:38-05:00,pridesolid_tee_vneck_2xl_sans_burgundy,Pride and Prejudice - Women's V-Neck,34.00,1,Pride and Prejudice,Women's V-Neck,0.00,0,fulfilled,False,150,True,9533128269,false,True,pridesolid_tee_vneck,[],True,35305180045,,Litographs,,,False,0.00,paid,,0,United States,California,Torrance,90503,2
